id,user_id,applicant_id,interaction_type,element,rating,focus_time,timestamp
567,23,3,hover,applicantList,91,1.66867,1694068537676
568,23,5,hover,applicantList,90,0.891917,1694068537722
569,23,6,hover,applicantList,63,2.0905,1694068538728
570,23,11,hover,applicantList,95,1.91013,1694068538778
571,23,10,hover,applicantList,75,1.26955,1694068538907
572,23,8,hover,applicantList,70,1.77675,1694068539022
573,23,8,hover,raceTimeMeanLine,0,0.0,1694068548162
574,23,3,hover,applicantList,91,1.66867,1694068557237
575,23,3,hover,applicantList,91,1.66867,1694068557514
576,23,5,hover,applicantList,90,0.891917,1694068558575
577,23,6,hover,applicantList,63,2.0905,1694068559976
578,23,11,hover,applicantList,95,1.91013,1694068560024
579,23,9,hover,applicantList,95,2.47735,1694068560854
580,23,7,hover,applicantList,90,6.49662,1694068560886
581,23,7,hover,applicantList,90,6.49662,1694068561157
582,23,9,hover,applicantList,95,2.47735,1694068565027
583,23,12,hover,applicantList,60,1.76695,1694068568559
584,23,9,hover,applicantList,95,2.47735,1694068570313
585,23,12,hover,applicantList,60,1.76695,1694068577327
586,23,1,hover,applicantList,96,1.72098,1694068577379
587,23,4,hover,applicantList,55,1.7331,1694068577460
588,40,0,tour,tour_mySummary_tab,0,0.0,1694068634138
589,40,0,tour,tour_time_plot,0,0.0,1694068637895
590,40,0,tour,tour_rating_plot,0,0.0,1694068644234
591,40,0,tour,tour_time_gender_plot,0,0.0,1694068651483
592,40,0,tour,tour_applicant_list,0,0.0,1694068653820
593,40,0,tour,tour_profile,0,0.0,1694068656265
594,40,0,tour,tour_applicant_list,0,0.0,1694068657820
595,40,0,tour,tour_time_gender_plot,0,0.0,1694068658996
596,40,0,tour,tour_rating_plot,0,0.0,1694068659987
597,40,0,tour,tour_time_plot,0,0.0,1694068661398
598,40,0,tour,tour_mySummary_tab,0,0.0,1694068662437
599,40,0,tour,tour_time_plot,0,0.0,1694068664045
600,40,0,tour,tour_rating_plot,0,0.0,1694068679907
601,40,0,tour,tour_time_gender_plot,0,0.0,1694068685247
602,40,0,tour,tour_applicant_list,0,0.0,1694068686744
603,40,0,tour,tour_time_gender_plot,0,0.0,1694068688513
604,40,0,tour,tour_rating_plot,0,0.0,1694068690974
605,40,0,tour,tour_time_plot,0,0.0,1694068692897
606,40,0,tour,tour_mySummary_tab,0,0.0,1694068693841
607,40,0,tour,tour_time_plot,0,0.0,1694068695126
608,40,0,tour,tour_rating_plot,0,0.0,1694068698650
609,40,0,tour,tour_time_plot,0,0.0,1694068700255
610,40,0,tour,tour_rating_plot,0,0.0,1694068705193
611,26,0,tour,tour_mySummary_tab,0,0.0,1694068707690
612,40,0,tour,tour_time_gender_plot,0,0.0,1694068709449
613,26,0,tour,tour_time_plot,0,0.0,1694068712348
614,40,0,tour,tour_applicant_list,0,0.0,1694068712680
615,40,0,tour,tour_profile,0,0.0,1694068714507
616,40,0,tour,tour_last_step,0,0.0,1694068716797
617,40,0,tourFinished,,0,0.0,1694068718686
618,26,0,tour,tour_rating_plot,0,0.0,1694068719451
619,26,0,tour,tour_time_gender_plot,0,0.0,1694068722183
620,40,0,hover,time_gender,25,1.0045,1694068721601
621,40,2,hover,time_gender,34,0.823433,1694068724395
622,40,4,hover,time_gender,100,0.805167,1694068724591
623,26,0,tour,tour_applicant_list,0,0.0,1694068725312
624,40,1,hover,time_gender,34,0.823433,1694068724988
625,26,0,tour,tour_profile,0,0.0,1694068727765
626,40,4,hover,time_gender,100,1.35278,1694068727508
627,40,5,hover,genderTimeMeanLine,0,0.0,1694068729463
628,40,5,hover,time_gender,34,0.823433,1694068729476
629,40,4,hover,genderTimeMeanLine,0,0.0,1694068731753
630,40,4,hover,time_gender,100,1.35278,1694068731811
631,26,0,tour,tour_last_step,0,0.0,1694068733996
632,40,5,hover,genderTimeMeanLine,0,0.0,1694068735926
633,40,5,hover,time_gender,34,0.823433,1694068736000
634,40,4,hover,time_gender,100,0.805167,1694068737434
635,40,1,hover,time_gender,34,0.823433,1694068737516
636,40,4,hover,time_gender,100,0.805167,1694068737561
637,40,1,hover,time_gender,34,0.823433,1694068737572
638,26,0,tourFinished,,0,0.0,1694068738616
639,40,4,hover,time_gender,100,1.35278,1694068738785
640,40,5,hover,time_gender,50,0.966267,1694068739593
641,40,10,hover,genderTimeMeanLine,0,0.0,1694068741019
642,40,10,hover,time_gender,19,1.07757,1694068741067
643,40,12,hover,time_gender,19,1.07757,1694068743138
644,40,12,hover,time_gender,100,1.11673,1694068743947
645,40,11,hover,rating_gender,25,1.0045,1694068745852
646,40,2,hover,rating_gender,34,0.823433,1694068747081
647,40,4,hover,rating_gender,100,0.655117,1694068750064
648,40,3,hover,rating_gender,70,1.79315,1694068750871
649,40,8,hover,rating_gender,65,1.5152,1694068751726
650,40,6,hover,rating_gender,34,0.823433,1694068754920
651,26,10,hover,applicantList,55,4.2446,1694068757761
652,26,2,hover,applicantList,50,2.25585,1694068757799
653,40,4,hover,rating_gender,25,1.0045,1694068757349
654,26,11,hover,applicantList,85,2.91615,1694068758117
655,26,2,hover,applicantList,50,2.25585,1694068759813
656,40,2,hover,rating_gender,34,0.823433,1694068759306
657,26,10,hover,applicantList,55,4.2446,1694068761362
658,40,4,hover,rating_gender,65,1.5152,1694068761016
659,26,2,hover,applicantList,50,2.25585,1694068762283
660,40,6,hover,rating_gender,70,1.79315,1694068761984
661,40,8,hover,rating_gender,70,1.79315,1694068762523
662,26,10,hover,applicantList,55,4.2446,1694068763258
663,40,8,hover,rating_gender,65,1.5152,1694068763591
664,40,6,click,genderRatingPoints,65,1.5152,1694068767693
665,26,5,hover,applicantList,85,2.40628,1694068768489
666,26,12,hover,applicantList,45,1.5915,1694068768873
667,40,6,enter,summary_view,0,0.0,1694068774846
668,40,0,hover,rating_gender,33,1.63315,1694068776874
669,40,6,hover,rating_gender,70,1.79315,1694068779278
670,40,8,hover,rating_gender,100,0.799583,1694068781469
671,40,7,hover,rating_gender,100,0.655117,1694068783791
672,40,3,hover,rating_gender,100,1.11673,1694068785128
673,40,11,hover,rating_gender,50,0.966267,1694068787413
674,40,10,hover,rating_gender,19,1.07757,1694068789927
676,40,12,hover,rating_gender,70,1.79315,1694068792216
677,40,8,hover,rating_gender,50,0.966267,1694068795551
678,40,10,hover,rating_gender,70,1.79315,1694068797017
680,40,8,click,genderRatingPoints,70,1.79315,1694068797288
681,40,8,enter,summary_view,0,0.0,1694068803032
682,40,0,hover,rating_gender,50,1.88765,1694068804351
683,40,8,hover,time_gender,34,0.823433,1694068806982
684,40,4,hover,time_gender,100,0.805167,1694068809786
685,40,1,hover,time_gender,34,0.823433,1694068811213
686,40,4,hover,time_gender,100,0.799583,1694068813355
687,40,7,hover,time_gender,100,0.799583,1694068815401
689,40,7,hover,rating_race,50,0.966267,1694068823272
690,40,10,hover,rating_race,50,1.88765,1694068826140
691,40,8,hover,rating_race,34,0.823433,1694068827697
692,40,4,hover,rating_race,33,1.63315,1694068829359
694,40,6,hover,rating_race,25,1.0045,1694068833238
695,40,2,hover,rating_race,19,1.07757,1694068836938
696,40,12,hover,rating_race,33,1.63315,1694068839807
698,40,6,hover,rating_race,25,1.0045,1694068842976
699,40,2,hover,rating_race,33,1.63315,1694068847221
701,40,6,hover,rating_race,25,1.0045,1694068849266
702,40,2,hover,rating_race,19,1.07757,1694068850807
703,40,12,hover,rating_race,34,0.823433,1694068852183
704,40,4,hover,rating_race,19,1.07757,1694068854049
705,40,12,hover,rating_race,34,0.823433,1694068856868
706,40,4,hover,rating_race,19,1.07757,1694068858334
708,40,12,hover,rating_race,25,1.0045,1694068859092
709,40,2,hover,rating_race,33,1.63315,1694068859972
711,40,6,hover,rating_race,34,0.823433,1694068862995
712,40,4,hover,rating_race,19,1.07757,1694068864105
713,40,12,click,raceRatingPoints,19,1.07757,1694068864791
718,40,12,enter,summary_view,0,0.0,1694068878233
719,40,0,hover,time_gender,100,0.805167,1694068881721
720,40,1,hover,time_gender,34,0.823433,1694068882009
721,40,4,hover,time_gender,25,1.0045,1694068883294
722,40,2,hover,time_gender,34,0.823433,1694068884427
723,40,4,hover,time_gender,100,0.805167,1694068885221
724,40,1,hover,time_gender,100,1.35278,1694068887173
725,40,5,hover,time_gender,100,1.11673,1694068888477
726,40,11,hover,time_gender,50,0.966267,1694068889976
727,40,10,hover,raceRatingMeanLine,0,0.0,1694068892852
728,40,3,hover,applicantList,100,0.655117,1694068893150
729,40,2,hover,applicantList,25,1.0045,1694068893185
730,40,1,hover,applicantList,100,0.805167,1694068893221
731,40,6,hover,applicantList,33,1.63315,1694068895706
732,40,11,hover,applicantList,100,1.11673,1694068895729
733,40,5,hover,applicantList,100,1.35278,1694068895924
734,40,8,hover,applicantList,50,1.88765,1694068896064
735,40,8,hover,rating_race,50,1.88765,1694068897791
738,40,8,hover,rating_race,50,1.88765,1694068900178
740,40,8,hover,rating_race,50,0.966267,1694068903341
741,40,10,hover,rating_race,33,1.63315,1694068904881
742,40,6,hover,rating_race,25,1.0045,1694068906201
743,40,2,hover,rating_race,33,1.63315,1694068907774
744,40,6,click,raceRatingPoints,33,1.63315,1694068908925
745,40,6,enter,summary_view,0,0.0,1694068915870
746,40,0,hover,rating_race,19,1.7477,1694068917243
747,40,6,hover,rating_race,25,1.0045,1694068917886
748,40,2,hover,rating_race,19,1.7477,1694068920307
749,40,6,hover,rating_race,31,1.30032,1694068921774
750,40,12,hover,rating_race,34,0.823433,1694068923380
751,40,4,hover,rating_race,31,1.30032,1694068924628
752,40,12,hover,rating_race,25,1.0045,1694068925408
753,40,2,hover,rating_race,34,0.823433,1694068926892
754,40,4,hover,rating_race,31,1.30032,1694068927641
755,40,12,hover,rating_race,25,1.0045,1694068928928
756,40,2,click,raceRatingPoints,25,1.0045,1694068930382
757,40,2,enter,summary_view,0,0.0,1694068936880
758,40,0,hover,rating_race,50,0.966267,1694068938341
759,40,10,hover,rating_race,50,0.966267,1694068938878
760,40,10,hover,rating_race,35,1.11155,1694068939709
761,40,2,hover,time_race,100,1.35278,1694068941340
762,40,5,hover,time_race,35,1.11155,1694068941368
763,40,2,hover,time_race,50,0.966267,1694068941394
764,40,10,hover,time_race,50,0.966267,1694068941984
765,40,10,hover,raceTimeMeanLine,0,0.0,1694068943132
766,40,10,hover,time_race,35,1.11155,1694068943194
767,40,2,hover,time_race,100,1.11673,1694068945871
768,40,11,hover,time_gender,34,0.823433,1694068948164
769,40,4,hover,time_gender,100,0.655117,1694068949148
770,17,0,tour,tour_mySummary_tab,0,0.0,1694068947273
771,40,3,hover,time_gender,35,1.11155,1694068950598
772,40,2,hover,time_gender,34,0.823433,1694068951287
773,40,2,hover,genderTimeMeanLine,0,0.0,1694068951275
774,40,4,hover,rating_gender,34,0.823433,1694068954469
775,40,4,hover,rating_gender,34,0.823433,1694068956302
776,17,0,tour,tour_time_plot,0,0.0,1694068953997
777,40,4,hover,rating_gender,19,1.7477,1694068957200
778,40,6,hover,rating_gender,50,1.88765,1694068958707
779,40,8,hover,rating_gender,50,0.966267,1694068960124
780,40,10,hover,rating_gender,50,1.88765,1694068961413
781,40,8,hover,rating_gender,34,0.823433,1694068964737
782,40,4,hover,rating_gender,35,1.11155,1694068964763
783,40,2,hover,rating_gender,34,0.823433,1694068964777
784,40,4,hover,rating_gender,35,1.11155,1694068966901
785,40,2,hover,rating_gender,50,1.88765,1694068975274
786,40,8,click,genderRatingPoints,50,1.88765,1694068975522
787,40,8,enter,summary_view,0,0.0,1694068981915
788,40,0,hover,rating_race,50,0.966267,1694068983238
789,40,10,hover,rating_gender,37,1.99295,1694068985503
790,17,0,tour,tour_rating_plot,0,0.0,1694068983884
791,17,0,tour,tour_time_gender_plot,0,0.0,1694069014605
792,17,0,tour,tour_applicant_list,0,0.0,1694069064347
793,17,0,tour,tour_profile,0,0.0,1694069072172
794,15,0,tour,tour_mySummary_tab,0,0.0,1694069081022
795,15,0,tour,tour_time_plot,0,0.0,1694069083920
796,17,0,tour,tour_last_step,0,0.0,1694069081640
797,15,0,tour,tour_rating_plot,0,0.0,1694069090899
798,17,0,tourFinished,,0,0.0,1694069088438
799,15,0,tour,tour_time_gender_plot,0,0.0,1694069095024
800,15,0,tour,tour_applicant_list,0,0.0,1694069099168
801,15,0,tour,tour_profile,0,0.0,1694069101659
802,15,0,tour,tour_last_step,0,0.0,1694069104181
803,15,0,tourFinished,,0,0.0,1694069106127
804,15,0,hover,time_gender,84,1.6245,1694069108330
805,15,7,hover,applicantList,84,1.6245,1694069123816
806,15,11,click,applicantList,97,2.07985,1694069123827
807,15,9,hover,applicantList,83,1.35287,1694069123942
808,15,11,hover,applicantList,97,2.07985,1694069124001
809,15,11,enter,summary_view,0,0.0,1694069126369
810,15,5,hover,applicantList,95,1.64625,1694069127626
811,15,2,hover,applicantList,65,1.7604,1694069127811
812,15,10,hover,applicantList,63,1.73293,1694069127843
813,15,7,hover,applicantList,84,1.6245,1694069127877
814,15,9,hover,applicantList,83,1.35287,1694069127940
815,15,11,hover,applicantList,97,2.12187,1694069128095
816,15,9,hover,applicantList,83,1.35287,1694069128809
817,15,7,hover,applicantList,84,1.6245,1694069129208
818,15,10,hover,applicantList,63,1.73293,1694069129368
819,15,2,hover,applicantList,65,1.7604,1694069129597
820,15,5,hover,applicantList,95,1.64625,1694069129793
821,15,6,hover,applicantList,52,1.66905,1694069130005
822,15,4,hover,applicantList,64,0.952583,1694069130230
823,15,12,hover,applicantList,56,1.7488,1694069130339
824,15,1,hover,applicantList,98,1.63817,1694069130459
825,15,8,hover,applicantList,63,1.75233,1694069130558
826,15,3,hover,applicantList,91,2.06118,1694069130837
827,15,8,hover,applicantList,63,1.75233,1694069132050
828,15,3,hover,applicantList,91,2.06118,1694069132398
829,15,8,hover,applicantList,63,1.75233,1694069132523
830,15,1,hover,applicantList,98,1.63817,1694069132600
831,15,8,hover,applicantList,63,1.75233,1694069132740
832,15,3,hover,applicantList,91,2.06118,1694069132957
833,15,8,hover,applicantList,63,1.75233,1694069135472
834,15,1,hover,applicantList,98,1.63817,1694069135963
835,15,8,hover,applicantList,63,1.75233,1694069136312
836,15,3,hover,applicantList,91,2.06118,1694069136540
837,15,8,hover,applicantList,63,1.75233,1694069137030
838,15,1,hover,applicantList,98,1.63817,1694069137205
839,15,8,hover,applicantList,63,1.75233,1694069137624
840,15,3,hover,applicantList,91,2.06118,1694069137874
841,15,8,hover,applicantList,63,1.75233,1694069139237
842,15,1,hover,applicantList,98,1.63817,1694069139584
843,15,8,hover,applicantList,63,1.75233,1694069139940
844,15,3,hover,applicantList,91,2.06118,1694069140129
845,40,8,enter,summary_view,0,0.0,1694069146684
846,15,8,hover,applicantList,63,1.75233,1694069151043
847,15,11,hover,applicantList,97,2.12187,1694069153231
848,15,9,hover,applicantList,83,1.35287,1694069153418
849,15,11,hover,applicantList,97,2.12187,1694069153510
850,15,9,hover,applicantList,83,1.35287,1694069154172
851,15,7,hover,applicantList,84,1.6245,1694069154387
852,15,10,hover,applicantList,63,1.73293,1694069154516
853,15,2,hover,applicantList,65,1.7604,1694069154632
854,15,5,hover,applicantList,95,1.64625,1694069154771
855,15,6,hover,applicantList,52,1.66905,1694069154974
856,15,4,hover,applicantList,64,0.952583,1694069155172
857,15,12,hover,applicantList,56,1.7488,1694069155388
858,15,1,hover,applicantList,98,1.63817,1694069155718
859,15,8,hover,applicantList,63,1.75233,1694069155900
860,15,3,hover,applicantList,91,2.06118,1694069156515
861,15,8,hover,applicantList,63,1.75233,1694069156686
862,15,1,hover,applicantList,98,1.63817,1694069156934
863,15,12,hover,applicantList,56,1.7488,1694069157103
864,15,4,hover,applicantList,64,0.952583,1694069157621
865,15,12,hover,applicantList,56,1.7488,1694069158420
866,15,1,hover,applicantList,98,1.63817,1694069158751
867,15,8,hover,applicantList,63,1.75233,1694069159081
868,15,3,hover,applicantList,91,2.06118,1694069159266
869,15,8,hover,applicantList,63,1.75233,1694069159784
870,15,3,hover,applicantList,91,2.06118,1694069160258
871,15,8,hover,applicantList,63,1.75233,1694069162886
872,15,3,hover,applicantList,91,2.06118,1694069164044
873,15,8,hover,applicantList,63,1.75233,1694069165944
874,15,1,hover,applicantList,98,1.63817,1694069166218
875,15,12,hover,applicantList,56,1.7488,1694069166433
876,15,4,hover,applicantList,64,0.952583,1694069166811
877,15,6,hover,applicantList,52,1.66905,1694069168230
878,15,5,hover,applicantList,95,1.64625,1694069168310
879,15,2,hover,applicantList,65,1.7604,1694069168352
880,15,10,hover,applicantList,63,1.73293,1694069168399
881,15,7,hover,applicantList,84,1.6245,1694069168446
882,15,9,hover,applicantList,83,1.35287,1694069168526
883,15,7,hover,applicantList,84,1.6245,1694069169316
884,15,10,hover,applicantList,63,1.73293,1694069169413
885,15,2,hover,applicantList,65,1.7604,1694069169463
886,15,5,hover,applicantList,95,1.64625,1694069169510
887,15,6,hover,applicantList,52,1.66905,1694069169540
888,15,4,hover,applicantList,64,0.952583,1694069169566
889,15,12,hover,applicantList,56,1.7488,1694069169614
890,15,1,hover,applicantList,98,1.63817,1694069169669
891,15,12,hover,applicantList,56,1.7488,1694069169885
892,15,4,hover,applicantList,64,0.952583,1694069169962
893,15,6,hover,applicantList,52,1.66905,1694069169993
894,15,5,hover,applicantList,95,1.64625,1694069170013
895,15,2,hover,applicantList,65,1.7604,1694069170025
896,40,8,enter,summary_view,0,0.0,1694069169908
897,15,10,hover,applicantList,63,1.73293,1694069170056
898,15,7,hover,applicantList,84,1.6245,1694069170078
899,15,9,hover,applicantList,83,1.35287,1694069170112
900,15,7,hover,applicantList,84,1.6245,1694069170227
901,15,2,hover,applicantList,65,1.7604,1694069170285
902,15,4,hover,applicantList,64,0.952583,1694069170344
903,15,12,hover,applicantList,56,1.7488,1694069170402
904,15,4,hover,applicantList,64,0.952583,1694069170544
905,15,6,hover,applicantList,52,1.66905,1694069170576
906,15,2,hover,applicantList,65,1.7604,1694069170605
907,15,10,hover,applicantList,63,1.73293,1694069170634
908,15,7,hover,applicantList,84,1.6245,1694069170671
909,15,10,hover,applicantList,63,1.73293,1694069170873
910,15,2,hover,applicantList,65,1.7604,1694069170921
911,15,5,hover,applicantList,95,1.64625,1694069170952
912,15,6,hover,applicantList,52,1.66905,1694069170963
913,15,4,hover,applicantList,64,0.952583,1694069170984
914,15,12,hover,applicantList,56,1.7488,1694069171008
915,15,1,hover,applicantList,98,1.63817,1694069171032
916,15,12,hover,applicantList,56,1.7488,1694069171324
917,15,4,hover,applicantList,64,0.952583,1694069171362
918,15,6,hover,applicantList,52,1.66905,1694069171405
919,15,5,hover,applicantList,95,1.64625,1694069171440
920,15,2,hover,applicantList,65,1.7604,1694069171468
921,15,10,hover,applicantList,63,1.73293,1694069171503
922,15,7,hover,applicantList,84,1.6245,1694069171546
923,15,9,hover,applicantList,83,1.35287,1694069171581
924,15,7,hover,applicantList,84,1.6245,1694069171843
925,15,10,hover,applicantList,63,1.73293,1694069171869
926,15,2,hover,applicantList,65,1.7604,1694069171947
927,15,5,hover,applicantList,95,1.64625,1694069172013
928,15,2,hover,applicantList,65,1.7604,1694069172934
929,15,10,hover,applicantList,63,1.73293,1694069172998
930,15,7,hover,applicantList,84,1.6245,1694069173114
931,15,9,hover,applicantList,83,1.35287,1694069173295
932,15,11,hover,applicantList,97,2.12187,1694069173773
933,15,9,hover,applicantList,83,1.35287,1694069174729
934,15,7,hover,applicantList,84,1.6245,1694069175240
935,15,10,hover,applicantList,63,1.73293,1694069175871
936,15,2,hover,applicantList,65,1.7604,1694069176250
937,15,5,hover,applicantList,95,1.64625,1694069176515
938,15,6,hover,applicantList,52,1.66905,1694069176782
939,15,4,hover,applicantList,64,0.952583,1694069177192
940,15,12,hover,applicantList,56,1.7488,1694069178655
941,15,1,hover,applicantList,98,1.63817,1694069178943
942,15,8,hover,applicantList,63,1.75233,1694069179363
943,15,3,hover,applicantList,91,2.06118,1694069179958
944,15,3,hover,applicantList,91,2.06118,1694069181090
945,15,8,hover,applicantList,63,1.75233,1694069181207
946,15,1,hover,applicantList,98,1.63817,1694069181416
947,15,12,hover,applicantList,56,1.7488,1694069181661
948,15,4,hover,applicantList,64,0.952583,1694069181808
949,15,6,hover,applicantList,52,1.66905,1694069181936
950,15,5,hover,applicantList,95,1.64625,1694069182073
951,15,2,hover,applicantList,65,1.7604,1694069182187
952,15,10,hover,applicantList,63,1.73293,1694069182274
953,15,7,hover,applicantList,84,1.6245,1694069182375
954,15,9,hover,applicantList,83,1.35287,1694069182566
955,15,7,hover,applicantList,84,1.6245,1694069183559
956,15,10,hover,applicantList,63,1.73293,1694069183632
957,33,0,tour,tour_mySummary_tab,0,0.0,1694069184165
958,33,0,tour,tour_time_plot,0,0.0,1694069192097
959,33,0,tour,tour_rating_plot,0,0.0,1694069213138
960,33,0,tour,tour_time_gender_plot,0,0.0,1694069228633
961,33,0,tour,tour_applicant_list,0,0.0,1694069235626
962,33,0,tour,tour_profile,0,0.0,1694069240998
963,33,0,tour,tour_last_step,0,0.0,1694069246549
964,33,0,tourFinished,,0,0.0,1694069250411
965,33,2,hover,applicantList,30,2.29517,1694069254087
966,33,6,hover,applicantList,35,2.29368,1694069254104
967,33,7,hover,applicantList,85,3.90222,1694069254267
968,33,1,hover,applicantList,90,6.05288,1694069254349
969,33,7,hover,applicantList,85,3.90222,1694069257543
970,33,6,hover,applicantList,35,2.29368,1694069257901
971,33,7,hover,applicantList,85,3.90222,1694069258943
972,33,1,hover,applicantList,90,6.05288,1694069259211
973,25,0,tour,tour_mySummary_tab,0,0.0,1694069261708
974,33,7,hover,applicantList,85,3.90222,1694069261460
975,33,6,hover,applicantList,35,2.29368,1694069261861
976,33,2,hover,applicantList,30,2.29517,1694069263544
977,33,10,hover,applicantList,30,2.00042,1694069263916
978,33,8,hover,applicantList,35,2.17698,1694069265025
979,33,11,hover,applicantList,95,2.82042,1694069265436
980,25,0,tour,tour_time_plot,0,0.0,1694069267721
981,33,4,hover,applicantList,35,2.10998,1694069266195
982,33,9,hover,applicantList,85,2.17343,1694069266618
983,33,5,hover,applicantList,90,1.51965,1694069268041
984,33,12,hover,applicantList,30,1.18262,1694069268836
985,33,3,hover,applicantList,95,1.9174,1694069269155
986,33,3,hover,applicantList,95,1.9174,1694069271094
987,33,12,hover,applicantList,30,1.18262,1694069271469
988,33,12,hover,time_gender,90,6.05288,1694069273665
989,56,0,tour,tour_mySummary_tab,0,0.0,1694069276897
990,25,0,tour,tour_rating_plot,0,0.0,1694069278354
991,56,0,tour,tour_time_plot,0,0.0,1694069284308
992,33,4,hover,applicantList,35,2.10998,1694069285990
993,33,11,hover,applicantList,95,2.82042,1694069286019
994,33,8,hover,applicantList,35,2.17698,1694069286118
995,33,10,hover,applicantList,30,2.00042,1694069286153
996,33,2,hover,applicantList,30,2.29517,1694069286172
997,33,6,hover,applicantList,35,2.29368,1694069286275
998,33,7,hover,applicantList,85,3.90222,1694069286404
999,33,6,hover,applicantList,35,2.29368,1694069287043
1000,33,2,hover,applicantList,30,2.29517,1694069287094
1001,33,10,hover,applicantList,30,2.00042,1694069287182
1002,33,8,hover,applicantList,35,2.17698,1694069287277
1003,33,11,hover,applicantList,95,2.82042,1694069287412
1004,33,4,hover,applicantList,35,2.10998,1694069287545
1005,33,9,hover,applicantList,85,2.17343,1694069287663
1006,33,5,hover,applicantList,90,1.51965,1694069288116
1007,33,12,hover,applicantList,30,1.18262,1694069289892
1008,25,0,tour,tour_time_gender_plot,0,0.0,1694069292321
1009,33,3,hover,applicantList,95,1.9174,1694069291180
1010,56,0,tour,tour_rating_plot,0,0.0,1694069294658
1011,33,12,hover,applicantList,30,1.18262,1694069294448
1012,56,0,tour,tour_time_gender_plot,0,0.0,1694069297131
1013,33,5,hover,applicantList,90,1.51965,1694069295336
1014,40,8,enter,summary_view,0,0.0,1694069297415
1015,33,12,hover,applicantList,30,1.18262,1694069295985
1016,40,8,enter,summary_view,0,0.0,1694069297944
1017,40,8,enter,summary_view,0,0.0,1694069298237
1018,40,8,enter,summary_view,0,0.0,1694069298440
1019,33,3,hover,applicantList,95,1.9174,1694069297050
1020,56,0,tour,tour_applicant_list,0,0.0,1694069299308
1021,25,0,tour,tour_applicant_list,0,0.0,1694069300233
1022,56,0,tour,tour_profile,0,0.0,1694069303109
1023,40,8,enter,summary_view,0,0.0,1694069303861
1024,25,0,tour,tour_profile,0,0.0,1694069305454
1025,56,0,tour,tour_last_step,0,0.0,1694069309232
1026,25,0,tour,tour_last_step,0,0.0,1694069309944
1027,56,0,tourFinished,,0,0.0,1694069311069
1028,56,0,hover,time_gender,66,0.106817,1694069312502
1029,40,8,enter,summary_view,0,0.0,1694069312424
1030,25,0,tourFinished,,0,0.0,1694069316039
1031,25,0,hover,genderTimeMeanLine,0,0.0,1694069317739
1032,25,0,hover,time_gender,90,2.81227,1694069317810
1033,56,3,hover,rating_gender,66,0.106817,1694069319022
1034,56,6,hover,applicantList,96,0.247567,1694069323806
1035,56,3,hover,applicantList,66,0.106817,1694069323885
1036,56,5,hover,applicantList,66,0.1029,1694069323917
1037,56,9,hover,applicantList,84,0.3642,1694069323972
1038,56,8,hover,applicantList,70,0.130033,1694069324001
1039,56,1,hover,applicantList,93,0.38745,1694069324052
1040,56,10,hover,applicantList,98,0.793267,1694069324136
1041,56,10,click,applicantList,98,0.793267,1694069324354
1042,25,1,hover,time_gender,63,3.34575,1694069326995
1043,25,2,hover,time_gender,90,2.81227,1694069328208
1044,25,1,hover,time_gender,84,2.48805,1694069328759
1045,25,3,hover,time_gender,56,2.28412,1694069329644
1046,25,4,hover,time_gender,85,2.656,1694069331239
1047,25,7,hover,time_gender,46,2.47002,1694069332289
1048,25,6,hover,time_gender,53,1.61285,1694069333644
1049,25,8,hover,time_gender,100,3.74075,1694069335172
1050,25,5,hover,time_gender,53,1.61285,1694069335890
1051,25,8,hover,time_gender,44,2.18745,1694069341941
1052,25,12,hover,time_gender,94,2.40862,1694069345607
1053,25,11,hover,time_gender,67,2.49888,1694069345689
1054,25,10,hover,time_gender,94,2.40862,1694069346374
1055,25,11,hover,time_gender,90,3.20982,1694069347756
1056,25,9,hover,rating_gender,90,2.81227,1694069357389
1057,25,1,hover,rating_gender,84,2.48805,1694069359180
1058,25,3,hover,rating_gender,63,3.34575,1694069360246
1059,25,2,hover,rating_gender,56,2.28412,1694069361895
1060,25,4,hover,rating_gender,63,3.34575,1694069363406
1061,25,2,hover,rating_gender,100,3.74075,1694069364656
1062,25,5,hover,rating_gender,85,2.656,1694069365755
1063,25,7,hover,rating_gender,53,1.61285,1694069367160
1064,25,8,hover,rating_gender,46,2.47002,1694069367725
1065,25,6,hover,rating_gender,53,1.61285,1694069369412
1066,25,8,hover,genderRatingMeanLine,0,0.0,1694069371160
1067,25,8,hover,genderRatingMeanLine,0,0.0,1694069373872
1068,25,8,hover,genderRatingMeanLine,0,0.0,1694069374341
1069,25,8,hover,genderRatingMeanLine,0,0.0,1694069374694
1070,25,8,hover,genderRatingMeanLine,0,0.0,1694069377696
1071,25,8,hover,rating_gender,94,2.40862,1694069378662
1072,25,11,hover,rating_gender,90,3.20982,1694069379428
1073,25,9,hover,rating_gender,67,2.49888,1694069380478
1074,25,10,hover,rating_gender,44,2.18745,1694069381481
1075,25,12,hover,time_race,85,2.656,1694069388958
1076,25,7,hover,time_race,84,2.48805,1694069390580
1077,25,3,hover,time_race,94,2.40862,1694069391240
1078,25,11,hover,time_race,56,2.28412,1694069391791
1079,25,4,hover,time_race,44,2.18745,1694069392309
1080,25,12,hover,time_race,53,1.61285,1694069393405
1081,25,8,hover,time_race,100,3.74075,1694069394607
1082,25,5,hover,time_race,63,3.34575,1694069395294
1083,25,2,hover,time_race,90,3.20982,1694069396574
1084,25,9,hover,time_race,90,3.20982,1694069396772
